527      -0.03846683       0.91368941       0.56388143 
528      -0.05145987       0.82625112       0.52458472 
529       0.09561767      -0.16197756       0.99513376 
530       0.86753280       0.41966210       0.91935197 
531       0.20477325       0.18120694       0.58305146 
532       0.94247626       1.03281500       1.01905807 
533       0.80221852       0.65707603       0.45298403 
534       0.39764383       0.14234975       0.58031509 
535       0.72438721       0.57149332       0.85574649 
536       0.60560701       0.77623533       0.75843352 
537       0.70193630       0.35134190       0.57744432 
538       0.58406791       0.74306608       0.90979620 
539       0.09441567       0.44919931       0.00894914 
540       0.15627934       0.07950371       0.06220105 
541       0.19160619       0.17308282       0.80706123 
542       0.78568262       0.17045742       1.01611195 
543       0.14586292       0.59527452      -0.08489616 
544       0.66539463       0.91767060       0.43538732 
545       0.66531041       0.40528215       0.78114653 
546       0.68939758       0.09968918       0.24398915 
547       0.78392829       0.40919804       0.52919927 
548       0.56934888       0.67869575       1.06752743 
549       0.97656875       0.41478384       0.40384844 
550       0.77055535       0.28426460       0.31938523 
551       0.80212205       0.55284900       0.13353964 
552       0.41595573       0.80026112       0.58826608 
553       0.86445466       0.02216031       0.59821038 
554       1.12909291       0.46694138       0.68464683 
555       0.00106688       0.64096185       0.47948907 
556       0.30470576       0.79408256       0.06302286 
557       0.13375300       0.86631765       0.44730639 
558       1.04673925       0.35723737       0.72880084 
559       1.13441600       0.13430656       1.10220070 
560       0.58679861       0.76674941       1.02326819 
561       0.09500367       0.01844853       0.14537605 
562       0.49779347       0.85868157       0.53963627 
563       0.48289407       0.75637050       1.01536386 
564       0.33138969       0.83225417       0.33733877 
565       1.00010223       0.22269059       0.78572201 
566       0.59533379       0.18020740       0.82399332 
567       0.22970023       0.14363647      -0.02813731 
568       0.77539726       0.55255197       0.26596899 
569       0.19252026       1.36092677       0.77305023 
570       0.62682631       0.72469422       0.52048890 
571       0.16135959       0.55511185       0.20869600 
572       0.28141261       0.42539270       0.72650920 
573       0.00340360       0.97737864       0.83855301 
574       0.36060827       0.09666211       0.48852833 
575       0.46362594       0.40169505       0.82015821 
576       0.90916446       0.76485063       0.23582571 
577       0.70455400       0.67682035       1.04873994 
578       0.39171620       0.92726354       0.59541369 
579       0.72140839       0.49078484       1.00011937 
580       0.29262630       0.37819164       0.03722336 
581       0.53543269       0.03476189       0.82102705 
582       0.15069576       0.70940096      -0.03261509 
583       0.60490413       0.74154649       0.26401162 
584       0.59792199       0.76910188       0.25191447 
585       0.45823801       0.44209966       0.89457087 
586       0.23716809       0.28725895       0.49262698 
587       0.43252841      -0.26239938       0.51048996 
588       0.83892129       0.91108906       0.32380759 
589       0.08128495       0.11312644      -0.11412219 
590       0.75101490       0.13015815       0.35114272 
591       0.25068711       0.10009499       0.18759652 
592       0.79457587       0.09709613       0.23470196 
593       0.13190516       0.39409853       1.01174910 
594       0.19262854       0.43711376       0.83697915 
595       0.61593217       0.65434263       0.77486403 
596       0.67223215       0.65811886       0.60278864 
597       0.64638981       0.67296506       0.79096045 
598       0.68005055       0.10791045      -0.10676177 
599       0.83643497       0.69591177       0.29352913 
600       0.52453482       0.67939723       0.95664159 
601       0.77488113       0.71861834      -0.08388199 
602       0.36518444       0.89781627       1.20997778 
603       0.86878824       0.80851533       1.05683855 
604       0.43307116       0.90693305       0.05381696 
605       0.13326803       0.86010565       0.27234555 
606       0.71128191       0.20187836       0.21054016 
607       0.63208799       0.12358663       0.70278888 
608       0.30934914       0.03085866       0.73885331 
609       0.82588348       0.27022828      -0.04187474 
610       0.68260632      -0.02080450       0.31341658 
611      -0.12825152       0.45066887       0.46264243 
612       0.08705950       0.10909204       0.91512336 
613       0.12078341       1.26193879       0.09041595 
614       0.11121616       0.19166594       0.89766677 
615       0.80237101       0.60518353       0.33456348 
616       0.85182382       0.41989691       1.01801808 
617       0.31513875       0.17526805       0.59520790 
618       0.84034060       0.87619950       0.54309591 
619       0.87371145       0.60017796       0.76494031 
620       0.14741047       0.29535749       1.04420344 
621       0.72196622       0.22902134       0.91689097 
622       0.97110973       0.46971538      -0.09519241 
623       0.47264122       1.08425286       0.33701897 
624       0.09782125       0.11360968       0.71666311 
625       1.08958976       0.22462620      -0.14215967 
626       0.38230201       0.25749006       0.09998171 
627       0.18214479      -0.01945946       0.69043692 
628       0.24473017       0.72148357       0.36251514 
629       1.02147206       0.64492825       0.16346562 
630      -0.03509441       0.54123613       0.31326453 
631       1.10386137       0.89518376       0.27178885 
632       0.27375346       0.18492121       0.99002498 
633       0.01462054       0.27951251       0.79082732 
634       0.89260156       0.75486726       0.56929958 
635       0.27453752       0.25629083       0.70629565 
636       0.13036721       0.62830199       0.20429374 
637       0.27179090       1.33878899       0.74171692 
638       0.05607180       0.21554713       0.32960891 
639       1.03871605       0.16665827       0.57637103 
640       0.62420896       0.49918220       0.56022541 
641       0.97661285       0.31923783       0.71520425 
642       0.37431736       0.25075668       0.50807288 
643       0.66787781       0.70494872       0.75614523 
644       0.35161030       0.26889037       0.55031442 
645       0.82061315       0.36382339       0.07311193 
646       0.21751754       0.34630388       0.00218566 
647       0.69159719       0.77890371       0.11900584 
648       0.60163984       0.10980714       0.47110800 
649       0.89375747       0.73473574       0.52264552 
650       0.22164585       0.41027399       0.35871944 
651       0.65840386       0.17749247       1.20271820 
652       0.31512173       0.76947741       0.59109092 
653       0.10717727       0.31060208       0.30858793 
654      -0.02892596       0.06364509       0.94656092 
655       0.98200554       0.64191156       0.69487984 
656       0.37977132       0.53905901       0.66380035 
657      -0.04250125       0.41938946       1.11768491 
658       0.92445390       0.13141627       0.53092502 
659       0.65801053       0.52003516       0.46318773 
